,Rooms,Distance,Bedroom2,Bathroom,Car,BuildingArea,Lattitude,Longtitude,Age,Price
4415,2,6.1,2,1,1,54.0,-37.857,144.9867,14,482000
4416,4,9.7,4,1,1,137.0,-37.7199,144.9044,58,810000
4417,3,9.7,3,2,2,183.0,-37.7229,144.9055,4,1021000
4418,5,9.7,5,2,2,204.0,-37.7189,144.9044,53,910000
4419,3,12.6,3,2,2,190.0,-37.7966,144.8256,68,940000
4420,4,12.6,4,2,0,95.0,-37.7866,144.8458,68,726000
4421,4,12.6,4,1,6,189.0,-37.7803,144.8415,68,990000
4422,3,12.6,3,1,0,93.84,-37.7875,144.8456,68,710000
4423,3,12.6,3,1,1,108.0,-37.7894,144.8383,88,840000
4424,4,13.3,4,1,2,147.0,-37.7662,144.8383,38,775000
4425,3,13.3,3,1,1,145.0,-37.7676,144.8307,58,490000
4426,3,13.5,3,1,1,120.0,-37.7886,144.821,43,716000
4427,4,13.5,4,2,2,159.0,-37.7962,144.8064,12,515000
4428,3,13.5,3,1,1,119.0,-37.8017,144.8258,48,530000
4429,4,13.5,4,2,2,184.0,-37.7912,144.7979,51,685000
4430,3,13.5,3,3,2,124.45,-37.79,144.7886,10,521000
4431,3,13.5,3,1,1,100.0,-37.7845,144.8088,68,571000
4432,2,11.2,2,1,2,85.0,-37.8351,145.10299999999998,48,825000
4433,3,11.2,3,2,2,195.0,-37.8323,145.105,5,1525000
4434,2,11.2,2,1,0,124.0,-37.8201,145.0887,108,1260000
4435,4,11.2,4,2,2,265.0,-37.818000000000005,145.0946,88,2360000
4436,2,11.2,2,2,1,96.0,-37.823,145.0993,38,1250000
4437,4,11.2,4,1,2,186.0,-37.8327,145.0976,132,1600000
4438,4,11.2,4,3,2,300.0,-37.8263,145.0911,118,2370000
4439,3,6.5,3,1,2,131.0,-37.7593,144.9885,88,1195000
4440,2,6.5,2,1,1,87.0,-37.7554,144.982,23,716000
4441,3,6.5,3,2,1,166.0,-37.7579,145.0,17,998000
4442,2,6.5,2,1,1,59.0,-37.7549,144.9979,58,600000
4443,3,6.5,3,2,2,130.0,-37.7544,144.998,100,1346000
4444,3,6.5,3,1,2,115.0,-37.7638,145.0182,68,1275000
4445,3,6.5,3,1,2,117.0,-37.7639,145.0135,23,880000
4446,2,6.5,2,2,2,133.0,-37.7587,144.9881,11,960000
4447,2,6.5,2,1,0,96.0,-37.7606,144.9995,108,1260000
4448,2,6.5,3,1,1,132.0,-37.7629,145.0165,88,1100000
4449,4,13.8,4,2,3,217.0,-37.7308,145.0932,68,1155000
4450,5,14.9,5,1,2,132.0,-37.705,145.0825,48,826000
4451,4,14.9,4,1,2,123.0,-37.7054,145.0809,62,761000
4452,4,14.9,4,2,2,180.0,-37.7154,145.0777,68,932500
4453,4,8.2,4,2,2,244.0,-37.798,144.8728,103,1435000
4454,2,8.2,2,1,1,77.0,-37.8088,144.8715,43,470000
4455,2,8.2,2,1,1,79.0,-37.8109,144.8684,7,502000
4456,3,8.2,2,1,0,104.0,-37.7968,144.8708,88,580000
4457,4,8.2,4,1,2,143.0,-37.7969,144.8647,78,970000
4458,4,8.2,4,2,4,188.0,-37.7994,144.8763,88,1325000
4459,2,8.2,2,1,1,65.0,-37.8062,144.8665,48,266000
4460,2,8.2,2,1,2,113.81,-37.7903,144.8703,73,888000
4461,3,8.2,3,1,2,102.0,-37.7922,144.8818,93,935000
4462,4,8.0,4,2,2,190.0,-37.861,144.8985,108,2165000
4463,3,8.0,3,2,2,117.0,-37.8575,144.8922,38,1245000
4464,4,8.0,4,3,2,229.0,-37.8622,144.8884,9,2075000
4465,2,8.0,2,1,1,78.0,-37.8536,144.8981,44,543000
4466,3,8.0,3,1,0,120.0,-37.8526,144.895,118,1150000
4467,5,8.0,5,3,2,288.0,-37.8629,144.8781,21,2040000
4468,2,8.0,2,1,1,78.0,-37.8589,144.8921,48,465000
4469,2,8.0,2,1,2,65.0,-37.8685,144.9058,28,550000
4470,4,8.0,4,3,2,191.0,-37.8566,144.8737,12,1200000
4471,3,7.0,3,1,2,119.0,-37.8227,144.8827,78,990000
4472,4,7.0,4,2,0,201.0,-37.8128,144.8905,128,2035000
4473,3,7.0,3,1,0,98.0,-37.8194,144.8914,48,935000
4474,3,7.0,3,1,2,106.76,-37.8195,144.8766,78,892000
4475,4,7.0,4,1,5,139.0,-37.8228,144.8769,41,985500
4476,2,7.0,2,2,2,92.0,-37.8161,144.8967,33,650000
4477,2,7.0,2,1,1,68.0,-37.8128,144.8953,43,397000
4478,2,7.0,2,1,2,81.0,-37.8122,144.8671,58,650000
4479,3,7.0,3,2,1,126.0,-37.8227,144.8955,38,750000
4480,3,7.0,3,2,0,135.0,-37.8212,144.8937,88,970000
4481,2,7.0,2,1,3,111.0,-37.8158,144.8707,78,1256000
4482,3,7.0,3,2,0,170.0,-37.811,144.8889,6,1120000
4483,3,7.0,3,3,2,220.0,-37.8149,144.8942,11,1425000
4484,3,7.0,3,1,2,85.0,-37.8145,144.8808,98,872500
4485,4,7.0,4,1,1,140.0,-37.8097,144.8906,98,1455000
4486,1,7.0,1,1,1,54.0,-37.8105,144.8952,48,331000
4487,3,7.0,3,2,2,210.68,-37.8233,144.8825,16,950000
4488,3,2.5,3,1,0,98.0,-37.8025,144.9939,118,1000000
4489,2,2.5,2,2,1,86.0,-37.8055,144.9961,5,870000
4490,2,2.5,2,1,0,128.0,-37.8099,145.0027,128,1050000
4491,2,2.5,2,1,1,98.0,-37.8052,144.9963,78,1242000
4492,3,2.5,3,2,0,114.0,-37.797,144.9957,130,1165000
4493,3,13.5,3,2,2,136.0,-37.7284,144.8874,10,720000
4494,3,13.5,3,1,1,217.0,-37.7191,144.8857,58,510000
4495,2,13.5,2,1,1,92.0,-37.7216,144.8837,9,480000
4496,3,13.9,4,2,5,128.0,-37.7776,144.8167,67,800000
4497,2,13.9,2,1,1,88.0,-37.7832,144.8275,48,420000
4498,3,13.9,3,2,2,129.0,-37.7798,144.8156,5,580000
4499,1,13.9,1,1,1,35.0,-37.7849,144.8272,48,200000
4500,3,13.9,3,1,1,129.0,-37.7815,144.8128,18,600000
4501,5,13.8,5,3,4,201.0,-37.8712,144.8107,38,1480000
4502,4,11.0,4,3,2,244.0,-37.8726,145.0716,2,2220000
4503,3,9.7,3,3,1,178.0,-37.8101,145.0844,13,1680000
4504,2,10.9,2,1,2,156.0,-37.8241,144.8419,68,1005000
4505,2,1.8,2,2,1,90.0,-37.7947,144.9724,158,960000
4506,2,1.8,2,2,1,110.0,-37.7973,144.9712,18,995000
4507,1,1.8,1,1,1,51.0,-37.7998,144.9689,9,490000
4508,4,10.3,4,2,2,217.0,-37.762,145.0645,62,1750000
4509,3,8.5,3,2,2,145.0,-37.8857,145.0011,23,850000
4510,2,8.5,2,1,1,97.0,-37.8881,145.0097,58,740000
4511,2,8.5,2,1,1,76.0,-37.8817,145.0032,50,632500
4512,2,7.7,2,2,2,125.0,-37.8865,144.9874,10,1260000
4513,1,7.7,1,1,0,39.5,-37.8749,144.9799,59,360000
4514,3,7.7,3,2,1,138.0,-37.8772,144.9904,118,1520000
4515,2,7.7,2,2,2,92.0,-37.8857,144.9884,17,800000
4516,2,7.7,2,1,1,76.0,-37.8777,144.9891,58,500000
4517,1,7.7,1,1,1,53.0,-37.8852,144.9877,16,490000
4518,4,9.4,4,2,2,157.0,-37.7372,144.9022,73,1291000
4519,2,1.6,2,2,1,136.0,-37.7976,144.9778,28,1100000
4520,2,1.6,2,1,2,117.0,-37.799,144.975,19,1350000
4521,2,1.6,2,1,0,110.0,-37.7999,144.9776,118,1350000
4522,3,13.6,3,2,1,168.0,-37.7039,144.8986,8,680000
4523,4,13.6,4,2,2,170.0,-37.7071,144.8989,15,990000
4524,4,13.6,4,2,3,265.0,-37.7088,144.8938,8,970000
4525,3,14.5,3,1,2,105.23,-37.6822,144.9108,48,485000
4526,3,14.5,3,2,2,150.0,-37.724000000000004,144.8514,38,773000
4527,1,4.2,1,1,1,46.0,-37.7886,144.9253,18,425000
4528,2,4.2,2,2,1,70.0,-37.7961,144.9261,6,535000
4529,2,4.2,2,1,1,86.0,-37.7897,144.9228,18,500000
4530,2,4.2,2,1,1,73.0,-37.7912,144.9318,7,525000
4531,3,4.2,3,1,1,101.0,-37.791,144.9323,21,917500
4532,3,4.2,3,1,1,125.0,-37.7954,144.9259,15,902500
4533,2,4.1,2,1,0,80.0,-37.8527,144.9657,118,1300000
4534,3,4.1,3,2,1,146.0,-37.8496,144.963,128,2250000
4535,2,14.6,2,1,1,101.0,-37.9369,145.0473,17,742500
4536,3,14.6,3,1,2,104.0,-37.9409,145.0602,48,860000
4537,3,2.3,3,2,1,245.0,-37.7987,144.9434,118,2161000
4538,3,2.3,3,1,1,95.0,-37.8029,144.9459,50,1485000
4539,2,2.3,2,1,0,65.0,-37.9394,145.089,128,940000
4540,3,14.7,3,1,1,132.0,-37.918,145.085,58,770000
4541,4,14.7,4,2,4,161.0,-37.9316,145.0821,68,1410000
4542,3,14.7,3,1,4,146.0,-37.9176,145.0839,68,1042500
4543,2,1.2,2,1,1,75.0,-37.8288,144.9679,20,595000
4544,2,1.2,2,1,1,79.0,-37.8273,144.9685,23,580000
4545,2,1.2,2,1,1,70.0,-37.8248,144.9667,24,580000
4546,1,7.7,1,1,1,37.0,-37.8291,144.8848,38,380000
4547,3,7.7,3,1,0,115.0,-37.8312,144.8893,118,1100000
4548,3,7.7,3,1,1,120.0,-37.8297,144.8752,15,660000
4549,2,4.6,2,1,1,105.0,-37.8389,145.0141,58,655000
4550,3,4.6,3,1,1,94.0,-37.8384,145.0178,78,840000
4551,2,4.6,2,2,2,119.0,-37.8427,145.0236,28,1010000
4552,3,4.6,3,2,1,131.0,-37.8474,145.0125,48,1320000
4553,3,8.9,3,2,2,141.0,-37.857,144.8846,17,670000
4554,3,8.9,3,2,5,249.0,-37.8538,144.8722,15,1070000
4555,3,8.9,3,1,1,160.0,-37.8565,144.8865,68,1575000
4556,3,8.9,3,2,2,141.0,-37.857,144.8846,17,720000
4557,3,8.9,3,2,3,159.0,-37.855,144.8742,28,1045000
4558,2,5.1,2,1,1,79.0,-37.8559,144.999,53,585000
4559,2,5.1,2,1,1,90.0,-37.8582,144.9979,73,854000
4560,1,5.1,1,1,0,48.0,-37.8508,144.984,43,350000
4561,5,15.0,5,2,2,232.0,-37.7327,145.0804,58,1060000
4562,2,6.6,2,1,1,50.0,-37.8656,144.9919,58,450000
4563,3,12.4,3,1,1,150.0,-37.7157,145.0386,57,488000
4564,2,1.9,2,2,1,130.0,-37.8094,144.9452,8,1013000
4565,2,5.3,2,1,1,51.0,-37.7847,144.9383,8,360000
4566,3,10.4,3,1,2,101.37,-37.71655,144.88155,58,640000
4567,3,10.5,3,1,0,142.0,-37.77917,144.82223,98,570000
4568,3,9.4,3,1,2,110.0,-37.8265,144.84386,58,900000
4569,3,9.7,3,2,2,127.0,-37.79495,145.08192,53,1275000
4570,3,23.2,3,2,1,125.0,-37.83909,145.26075,8,640000
4571,3,11.4,3,1,1,114.0,-37.929990000000004,145.04932,48,1045000
4572,5,13.8,5,2,2,188.0,-37.93228,145.07026000000002,68,1220000
4573,3,16.1,3,1,2,120.0,-37.708220000000004,145.11495,18,840000
4574,3,10.5,3,2,2,219.0,-37.90876,145.00743,108,2650000
4575,1,10.5,1,1,1,46.0,-37.884679999999996,144.99722,18,380000
4576,4,10.3,4,3,2,239.0,-37.91503,145.00888,17,1731000
4577,3,14.0,3,2,3,123.21,-37.68358,144.92387,8,465000
4578,3,14.0,3,1,0,110.0,-37.692370000000004,144.93143999999998,19,518500
4579,3,14.8,3,2,2,230.0,-37.7331,144.76282,13,535000
4580,3,14.8,3,2,2,145.0,-37.75107,144.78415,11,630000
4581,2,7.7,2,1,1,76.0,-37.847159999999995,145.07351,43,677000
4582,3,7.7,3,2,2,223.0,-37.84689,145.05863,12,1320000
4583,2,8.4,2,2,1,86.5,-37.82091,145.06011,3,816000
4584,1,1.6,1,1,1,30.6,-37.798590000000004,144.97336,48,350000
4585,3,17.9,3,3,2,149.0,-37.96062,145.04296000000002,5,950000
4586,2,6.7,2,1,1,100.0,-37.74483,144.97269,98,900000
4587,4,6.7,4,2,2,80.0,-37.73704,144.97959,58,922000
4588,4,20.6,4,2,2,236.0,-37.58885,144.90135,11,665000
4589,3,20.6,3,1,4,117.0,-37.60329,144.93948,28,515500
4590,3,20.6,3,2,3,225.5,-37.59715,144.89656000000002,4,660000
4591,4,23.0,4,2,2,225.0,-37.79587,145.2683,48,932000
4592,2,23.0,2,1,1,110.0,-37.807520000000004,145.27212,24,570000
4593,3,24.7,3,1,1,120.0,-37.96322,145.20586,48,627000
4594,2,21.8,2,1,0,61.0,-37.67629,145.15589,79,621000
4595,6,14.3,6,3,3,322.0,-37.78053,145.15567,48,1856000
4596,7,16.1,7,2,4,409.54,-37.76598,145.19329,14,2705000
4597,3,25.9,3,2,2,179.0,-37.61042,145.11932,6,530500
4598,3,18.0,3,2,0,127.0,-37.70913,145.1647,39,805000
4599,4,19.6,4,3,2,364.0,-37.62693,145.01563000000002,6,940000
4600,2,19.6,2,1,2,109.0,-37.65099,145.04663,18,437000
4601,1,7.5,1,1,1,47.0,-37.75121,144.91326,48,291000
4602,3,7.5,3,1,1,114.0,-37.75403,144.8867,18,750000
4603,5,7.5,5,3,2,291.0,-37.75148,144.88519,2,2200000
4604,2,3.6,2,1,1,79.0,-37.784929999999996,144.98879,118,1350000
4605,3,3.6,3,2,1,125.0,-37.78714,144.97966,118,1852000
4606,1,5.1,1,1,0,26.0,-37.80141,144.89587,5,170000
4607,3,36.9,3,2,1,109.0,-38.119479999999996,145.14928,58,611000
4608,3,38.0,3,1,2,174.0,-38.16492,145.12656,58,755000
4609,4,45.9,4,2,2,144.0,-37.49642,144.60119,38,521000
4610,2,7.3,2,1,1,76.0,-37.85399,145.04699,53,500000
4611,3,11.2,3,1,1,133.0,-37.701679999999996,144.94862,7,525000
4612,2,16.1,2,2,1,107.0,-37.70267,145.09526,18,695000
4613,3,13.8,3,2,2,152.0,-37.93464,144.99601,8,1210000
4614,3,5.3,3,1,1,90.0,-37.82987,145.03421,78,1000000
4615,4,5.3,4,1,3,156.0,-37.819309999999994,145.04107,128,2900000
4616,2,5.3,2,1,1,71.0,-37.82824,145.03136999999998,53,450000
4617,3,45.2,3,2,4,156.6,-37.64685,145.52635,9,650000
4618,3,8.8,3,1,0,95.0,-37.7482,145.04073,68,726500
4619,2,16.0,2,1,1,64.0,-37.94887,145.02647,48,645000
4620,5,18.0,5,2,2,213.0,-37.68455,144.73272,11,650500
4621,3,12.3,3,2,2,87.0,-37.90415,145.10504,13,750000
4622,4,14.0,4,1,1,181.0,-37.6876,144.91167,58,650000
4623,2,14.0,2,1,1,89.0,-37.68582,144.91638,23,390000
4624,3,15.5,3,2,2,180.0,-37.723209999999995,144.80882,39,735000
4625,2,11.7,2,2,2,62.0,-37.738929999999996,144.87661,4,520000
4626,3,3.4,3,2,2,120.0,-37.79482,144.92192,19,967000
4627,2,3.4,2,1,1,70.0,-37.79122,144.93175,7,535000
4628,2,7.3,2,1,1,72.0,-37.7972,145.05225,48,862000
4629,4,25.2,4,1,2,170.0,-37.9865,145.16767,48,761000
4630,3,14.0,3,1,1,112.0,-37.731,144.77387,43,530000
4631,4,16.3,4,2,4,205.0,-37.66747,144.98802,10,750000
4632,1,6.4,1,1,1,55.0,-37.777570000000004,144.87232,9,280000
4633,3,6.4,3,2,2,153.0,-37.78284,144.88098,14,895000
4634,4,31.7,4,2,1,200.0,-37.690259999999995,144.57866,32,320000
4635,3,31.7,3,1,2,100.0,-37.68738,144.57415,38,480000
4636,4,25.9,4,2,2,221.0,-37.58676,145.08889,6,670000
4637,2,17.9,2,1,1,88.0,-37.672309999999996,145.05878,18,460000
4638,3,17.2,3,1,2,138.0,-37.825829999999996,145.20608000000001,43,950000
4639,3,17.2,3,2,1,146.0,-37.8179,145.20658,2,970000
4640,3,16.2,3,2,3,128.0,-37.72857,145.12728,48,655000
4641,3,14.2,3,2,2,143.0,-37.87389,145.12783000000002,58,1205000
4642,3,14.2,3,1,2,167.0,-37.86618,145.14757,48,1385000
4643,3,14.2,3,1,2,181.0,-37.89757,145.11825,53,2000000
4644,2,6.2,2,1,2,121.0,-37.84026,144.86667,7,710000
4645,4,15.4,4,2,3,136.0,-37.80827,145.18098999999998,43,1100000
4646,2,11.2,2,1,1,112.0,-37.711999999999996,144.91761,3,610000
4647,1,11.4,1,1,1,51.0,-37.90164,145.04138999999998,8,454000
4648,2,11.4,2,1,1,88.0,-37.90286,145.04772,48,562000
4649,3,21.5,3,2,2,124.0,-37.994640000000004,145.08098999999999,23,1000000
4650,5,8.5,5,3,3,263.0,-37.72565,144.94953999999998,58,1501000
4651,4,8.5,4,2,3,128.0,-37.71561,144.94336,68,780000
4652,5,14.7,5,2,2,227.6,-37.89467,144.72018,7,660000
4653,4,3.5,4,3,2,210.0,-37.83933,144.93771,8,2450000
4654,3,12.0,3,1,4,120.0,-37.71562,145.02175,58,840000
4655,2,12.0,2,2,1,104.63,-37.72487,145.00705,4,668500
4656,2,2.4,2,2,2,123.0,-37.81443,144.99079,78,890500
4657,5,23.5,5,2,2,217.0,-37.91894,145.24305,32,870000
4658,2,15.2,2,1,1,67.0,-37.95236,145.00737,48,643500
4659,3,35.4,3,2,2,127.0,-38.10422,145.14158999999998,16,572000
4660,2,5.1,2,1,1,91.0,-37.80697,144.8928,108,850000
4661,4,20.5,4,2,2,222.0,-37.61957,145.0948,9,600000
4662,3,20.8,3,1,2,99.0,-37.94106,145.16193,68,752500
4663,3,14.0,3,1,2,110.0,-37.730740000000004,144.78925,43,565000
4664,3,14.0,3,1,2,171.0,-37.7627,144.81107,29,610000
4665,1,5.0,1,1,1,41.0,-37.8614,144.97406999999998,13,350000
4666,2,5.0,2,1,1,60.0,-37.87174,144.98286000000002,48,525000
4667,1,5.0,1,1,0,74.0,-37.85954,144.98869,98,517500
4668,2,5.0,2,1,1,49.0,-37.86476,144.97826,25,365000
4669,4,31.7,4,2,2,221.0,-37.595009999999995,144.70068999999998,7,580000
4670,3,31.7,3,1,2,101.0,-37.57282,144.70553,33,420000
4671,3,10.2,3,1,9,124.0,-37.83729,145.10929,58,2100000
4672,3,18.4,3,2,2,146.0,-37.83867,144.7034,8,526000
4673,4,18.0,4,2,2,193.0,-37.71071,144.74962,16,605500
4674,5,12.4,5,4,2,353.0,-37.77083,145.11516,48,1705000
4675,4,7.0,4,3,2,251.0,-37.762809999999995,145.01986000000002,2,2070000
4676,3,8.9,3,2,2,166.0,-37.73298,145.08893999999998,17,905000
4677,3,14.7,3,2,2,125.0,-37.88688,144.67244,34,510000
4678,3,6.4,3,1,2,109.0,-37.796440000000004,144.86388,68,845000
4679,3,27.2,3,1,2,110.0,-37.89757,144.63041,28,480000
4680,2,7.5,2,1,1,80.0,-37.75571,144.90366,58,507000
4681,3,3.0,3,2,1,148.5,-37.84152,144.95027,128,2500000
4682,3,10.5,3,1,3,111.0,-37.77917,144.81407,63,787000
4683,4,5.7,4,2,3,184.0,-37.77227,145.0284,88,2220000
4684,3,6.3,3,1,0,130.0,-37.85911,145.01783,108,2385000
4685,3,4.3,3,3,1,218.0,-37.772059999999996,144.90397,10,1500000
4686,4,10.2,4,3,2,240.0,-37.871590000000005,145.0795,5,1655000
4687,4,10.2,4,2,2,125.0,-37.86513,145.07918999999998,88,2405000
4688,5,23.2,5,2,2,198.0,-37.84613,145.25606000000002,48,930000
4689,3,23.2,3,2,1,140.0,-37.84823,145.26673,38,700000
4690,4,23.2,4,3,2,155.0,-37.8543,145.25253,48,860000
4691,2,17.3,2,1,4,116.0,-37.98489,145.04116000000002,58,1470000
4692,4,11.4,4,2,2,226.0,-37.925940000000004,145.03184,6,1200000
4693,4,13.8,4,2,2,255.0,-37.91657,145.05534,4,1620000
4694,4,13.8,4,2,2,175.0,-37.913270000000004,145.07917,68,1580000
4695,4,13.4,4,3,4,215.0,-37.81726,145.16061000000002,68,1695000
4696,3,27.0,3,2,2,134.0,-38.06257,145.1226,48,836000
4697,4,25.0,4,2,2,180.0,-37.87393,145.28858,43,780000
4698,4,25.0,4,1,3,153.0,-37.87377,145.28688,43,783000
4699,2,16.1,2,1,1,104.0,-37.70688,145.11791000000002,38,637000
4700,3,10.5,3,1,3,120.0,-37.91155,145.00656999999998,48,1175000
4701,3,10.5,3,2,1,161.0,-37.91068,145.00394,78,1935000
4702,5,10.3,5,3,2,249.0,-37.91818,145.01513,28,2000000
4703,3,5.2,3,2,0,108.0,-37.77588,144.95736000000002,128,1435000
4704,2,5.2,2,1,1,106.0,-37.77539,144.95576,108,1315000
4705,2,5.2,2,1,1,112.0,-37.766,144.96076000000002,11,700000
4706,2,5.2,2,1,1,109.0,-37.75697,144.95543,23,920000
4707,2,5.2,2,2,1,88.0,-37.7617,144.96406000000002,11,765000
4708,4,5.2,4,1,2,177.0,-37.75967,144.97214,118,1400000
4709,2,4.0,2,1,2,79.0,-37.775240000000004,144.97529,128,1105000
4710,4,14.7,4,2,2,120.0,-37.848,145.14165,58,1032000
4711,4,14.8,4,2,2,270.18,-37.76189,144.78517,9,821000
4712,2,8.4,2,1,1,85.0,-37.82012,145.08526,58,850000
4713,3,10.1,3,2,2,180.0,-37.90248,145.05943,48,1570000
4714,3,10.1,3,2,2,132.0,-37.90092,145.04924,34,1275000
4715,3,10.1,3,2,2,161.0,-37.900079999999996,145.06187,80,1435000
4716,3,14.8,3,1,3,196.0,-37.72484,144.74296,13,600000
4717,2,31.2,2,1,1,84.0,-38.07938,145.13227,48,529000
4718,4,31.2,4,2,2,134.0,-38.0781,145.12429,88,845000
4719,2,8.7,2,2,1,99.0,-37.88776,145.03364,8,650000
4720,1,7.8,1,1,1,53.3,-37.8681,145.02576000000002,58,350000
4721,2,7.8,2,1,1,93.0,-37.86827,145.02113,48,665000
4722,2,11.7,2,1,1,94.0,-37.88093,145.10574,38,674000
4723,3,27.0,3,2,2,126.0,-38.04683,145.1261,43,840000
4724,2,17.9,2,1,2,98.5,-37.96342,145.06516000000002,27,745000
4725,3,17.9,3,1,4,130.0,-37.97161,145.07036000000002,58,1240000
4726,2,17.9,2,1,2,81.0,-37.96021,145.05938,48,850000
4727,3,16.7,3,1,2,119.0,-37.91865,145.14341000000002,48,1300000
4728,3,6.7,3,1,1,109.0,-37.75535,144.96481,7,690000
4729,3,6.7,3,2,2,169.0,-37.75107,144.95112,88,1600000
4730,3,6.7,3,1,2,115.0,-37.73251,144.98178000000001,38,690000
4731,2,2.0,3,2,1,162.0,-37.79531,144.9863,13,1025000
4732,4,20.6,4,2,2,214.0,-37.57201,144.90896999999998,6,667000
4733,3,24.7,3,1,2,150.0,-37.97806,145.20432,48,678000
4734,3,24.7,3,1,1,128.0,-37.96006,145.22093999999998,48,595000
4735,2,24.7,2,1,1,73.0,-37.95431,145.20899,38,305000
4736,3,22.2,3,2,2,122.0,-37.986,145.12035,38,816000
4737,4,12.4,4,4,2,328.0,-37.79094,145.12733,58,2600000
4738,3,12.4,3,1,2,127.0,-37.79436,145.13869,53,1360000
4739,5,12.4,5,2,2,335.0,-37.77536,145.13163,38,1600000
4740,4,14.3,4,2,2,199.0,-37.7738,145.16711999999998,38,1662000
4741,3,28.8,3,1,1,113.0,-37.99095,145.2316,58,545000
4742,2,8.9,2,1,1,93.0,-37.766890000000004,145.05206,58,750000
4743,2,7.2,2,1,1,106.0,-37.8879,145.01198,48,975000
4744,2,7.2,2,1,1,65.0,-37.8785,144.99316000000002,50,480000
4745,2,7.2,2,1,1,83.0,-37.88094,144.99471,88,696750
4746,1,7.2,1,1,1,45.0,-37.88306,144.9841,9,420000
4747,2,7.2,2,1,1,76.0,-37.88349,144.98699,45,695500
4748,3,19.6,3,1,4,118.0,-37.65105,145.04613,30,540000
4749,3,19.6,3,1,2,120.0,-37.64954,145.03648,43,620000
4750,3,7.5,3,2,2,156.0,-37.75582,144.91061000000002,2,1025000
4751,3,7.5,3,2,1,149.0,-37.751259999999995,144.89558,108,1320000
4752,5,7.5,5,3,2,223.0,-37.755109999999995,144.90935,138,2210000
4753,3,13.1,3,2,2,146.0,-37.71693,144.96527,58,700000
4754,3,13.1,3,1,2,94.3,-37.70037,144.97007,58,712000
4755,3,13.1,3,1,2,141.0,-37.711929999999995,144.974,58,775000
4756,3,38.0,3,1,2,102.0,-38.15517,145.12705,58,700000
4757,3,36.9,3,1,0,114.0,-38.1187,145.14973,56,452000
4758,3,7.3,3,1,2,169.0,-37.84949,145.07726,93,1890000
4759,4,16.7,4,1,2,161.0,-37.87173,145.15267,48,1750000
4760,2,16.7,2,1,1,106.0,-37.88245,145.15982,38,1100000
4761,3,11.2,3,1,2,95.0,-37.69777,144.91952,63,695000
4762,3,16.1,3,2,1,21.0,-37.71437,145.10112,48,817000
4763,3,20.4,3,2,1,204.0,-37.64049,144.8846,28,680000
4764,5,20.4,5,3,5,310.0,-37.65439,144.89113,28,1170000
4765,5,20.4,5,4,5,264.0,-37.65039,144.89948,17,830000
4766,3,11.2,3,1,2,113.0,-37.70328,144.94161,58,827000
4767,3,11.2,3,2,2,139.0,-37.70903,144.93995,5,627000
4768,3,5.3,3,1,1,95.88,-37.81415,145.03082,53,690000
4769,2,5.3,2,1,1,104.0,-37.82193,145.01748999999998,88,1022000
4770,5,5.3,5,2,5,300.0,-37.83031,145.02973,47,5510000
4771,4,5.3,4,2,2,276.0,-37.81474,145.02608999999998,128,3335000
4772,1,5.3,1,1,1,47.0,-37.82694,145.03094,48,560000
4773,2,5.3,2,1,1,84.0,-37.82258,145.0193,53,805000
4774,3,6.2,3,2,1,141.0,-37.82911,145.04531,128,1875000
4775,4,6.2,4,2,2,199.0,-37.835390000000004,145.0431,38,2320000
4776,3,6.2,3,2,2,177.0,-37.84506,145.05246,8,1465000
4777,3,21.3,3,2,2,140.0,-37.8327,145.2348,9,701000
4778,3,8.8,3,1,1,125.0,-37.737359999999995,145.05603,58,885000
4779,3,18.0,3,2,1,153.0,-37.688109999999995,144.74999,21,485000
4780,3,18.4,3,2,1,136.0,-37.87498,144.69617,47,555500
4781,3,7.8,3,2,1,145.0,-37.75822,145.05056000000002,12,910000
4782,3,7.8,3,2,2,128.0,-37.76538,145.04963999999998,13,1300000
4783,3,7.8,3,2,1,261.0,-37.7714,145.05963,88,2525000
4784,3,10.4,3,1,2,126.0,-37.72544,144.85259,43,670000
4785,2,3.4,2,1,0,105.7,-37.7902,144.93192,88,990000
4786,2,5.4,2,1,1,109.0,-37.81439,145.04237,43,942000
4787,1,5.4,1,1,1,62.0,-37.80468,145.03614,118,515000
4788,4,7.3,4,2,3,192.0,-37.79172,145.05863,68,2162000
4789,3,7.3,3,2,4,280.0,-37.79017,145.06381000000002,81,2260000
4790,4,25.2,4,2,1,159.0,-37.9887,145.16158000000001,49,745000
4791,4,12.1,4,1,2,120.0,-37.7126,145.02996000000002,48,800001
4792,3,16.3,3,1,2,100.0,-37.670559999999995,145.03698,43,521000
4793,2,5.9,2,1,1,72.9,-37.86824,145.03503999999998,41,592000
4794,3,8.4,3,2,2,146.0,-37.8683,145.03909,88,1780000
4795,2,4.3,2,2,2,90.0,-37.77518,144.89254,14,585000
4796,4,4.3,4,2,2,221.3,-37.7833,144.89717,11,1085000
4797,4,29.8,4,2,1,147.0,-37.69791,144.5807,38,355000
4798,5,31.7,5,2,2,156.0,-37.67523,144.55833,42,355000
4799,2,20.0,2,1,1,104.0,-37.98937,145.06723,38,800000
4800,3,20.0,3,1,2,129.0,-37.975840000000005,145.08106999999998,38,885000
4801,3,3.0,3,1,0,128.0,-37.853559999999995,144.96415,128,2010000
4802,6,3.0,6,4,2,328.0,-37.852309999999996,144.96373,103,5600000
